,Unnamed: 0,url,indexed,published,search_indexed,title_snippet,content_snippet,title,content,root_url,domain_url,host_url,parent_url,lang,porn_level,fluency_level,spam_level,sentiment,source_type,post_type,cluster_id,meta_cluster_id,tags_internal,tags_marking,tags_customer,entity_urls,images.url,images.width,images.height,images.legend,videos.url,videos.width,videos.height,videos.legend,pagemonitoring_sitemon_siteid,matched_profile,article_extended_attributes.facebook_shares,article_extended_attributes.facebook_likes,article_extended_attributes.twitter_retweets,article_extended_attributes.url_views,article_extended_attributes.pinterest_likes,article_extended_attributes.pinterest_pins,article_extended_attributes.pinterest_repins,article_extended_attributes.youtube_views,article_extended_attributes.youtube_likes,article_extended_attributes.youtube_dislikes,article_extended_attributes.instagram_likes,article_extended_attributes.twitter_shares,article_extended_attributes.num_comments,source_extended_attributes.alexa_pageviews,source_extended_attributes.facebook_followers,source_extended_attributes.twitter_followers,source_extended_attributes.instagram_followers,source_extended_attributes.pinterest_followers,extra_article_attributes.world_data.continent,extra_article_attributes.world_data.country,extra_article_attributes.world_data.country_code,extra_article_attributes.world_data.region,extra_article_attributes.world_data.city,extra_article_attributes.world_data.longitude,extra_article_attributes.world_data.latitude,extra_author_attributes.id,extra_author_attributes.type,extra_author_attributes.name,extra_author_attributes.birthdate.date,extra_author_attributes.birthdate.resolution,extra_author_attributes.gender,extra_author_attributes.image_url,extra_author_attributes.short_name,extra_author_attributes.url,extra_author_attributes.world_data.continent,extra_author_attributes.world_data.country,extra_author_attributes.world_data.country_code,extra_author_attributes.world_data.region,extra_author_attributes.world_data.city,extra_author_attributes.world_data.longitude,extra_author_attributes.world_data.latitude,extra_source_attributes.world_data.continent,extra_source_attributes.world_data.country,extra_source_attributes.world_data.country_code,extra_source_attributes.world_data.region,extra_source_attributes.world_data.city,extra_source_attributes.world_data.longitude,extra_source_attributes.world_data.latitude,engagement,reach,retweets,translated_tweets,stopped_tweets,normalised_tweets
495,495,http://twitter.com/corrego/status/543767407408742400,13/12/2014 15:00,13/12/2014 15:00,13/12/2014 15:02,,Lo de Greenpeace en nazca es casi peor que oponerse a la energía nuclear,,Lo de Greenpeace en nazca es casi peor que oponerse a la energía nuclear,http://twitter.com/corrego/,http://twitter.com/,http://twitter.com/,http://twitter.com/corrego/status/543767407408742400,es,0,100,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",TEXT,,,,,,[],,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,3,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,1452,0,0,South America,Chile,cl,Región Metropolitana de Santiago,Santiago,-70.6670408546,-33.4500138155,tw:24205486,,Carlos Orrego,0,DAY,MALE,http://pbs.twimg.com/profile_images/378800000289368795/dc50d2d70d8ca01a4d2c74599715c9f5_normal.png,corrego,,South America,Chile,cl,Región Metropolitana de Santiago,Santiago,-70.6670408546,-33.4500138155,South America,Chile,cl,Región Metropolitana de Santiago,Santiago,-70.6670408546,-33.4500138155,3,1452,3,The Greenpeace born is almost worse than oppose nuclear energy,The Greenpeace born almost worse oppose nuclear energy,"[u'the', u'greenpeac', u'born', u'almost', u'wors', u'oppos', u'nuclear', u'energi']"
496,496,http://twitter.com/Marcoantoniogj/status/543767374273728512,13/12/2014 15:00,13/12/2014 15:00,13/12/2014 15:02,,SI CLARO ¡PENDEJOS! // Director de Greenpeace promete hacer lo necesario para subsanar los daños a Líneas de Nasca: diario16.pe/noticia/55796-…,,SI CLARO ¡PENDEJOS! // Director de Greenpeace promete hacer lo necesario para subsanar los daños a Líneas de Nasca: http://t.co/VgHncnRWIz,http://twitter.com/Marcoantoniogj/,http://twitter.com/,http://twitter.com/,http://twitter.com/Marcoantoniogj/status/543767374273728512,es,0,61,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://diario16.pe/noticia/55796-director-greenpeace-promete-hacer-necesario-para-subsanar-danos-lineas-nasca"",""display_url"":""diario16.pe/noticia/55796-…"",""url"":""http://t.co/VgHncnRWIz""}]",,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,2,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,1207,0,0,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,tw:39153100,,Guitarra Viajera,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/532660805393596417/KHvy8JB9_normal.jpeg,Marcoantoniogj,,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,2,1207,2,SI CLARO PENDEJO! // Director of Greenpeace promises to take steps to repair the damage to Nasca Lines: http://t.co/VgHncnRWIz,SI CLARO PENDEJO! // Director Greenpeace promises take steps repair damage Nasca Lines: http://t.co/VgHncnRWIz,"[u'si', u'claro', u'pendejo', u'director', u'greenpeac', u'promis', u'take', u'step', u'repair', u'damag', u'nasca', u'line', u'httptcovghncnrwiz']"
497,497,http://twitter.com/rufone/status/543760004487340032,13/12/2014 14:31,13/12/2014 14:31,13/12/2014 14:33,,Entonces la #COP20 solo sirvió para engordar caviares y para que @greenpeacegreenpeace cagara las líneas de Nazca?,,Entonces la #COP20 solo sirvió para engordar caviares y para que @greenpeace cagara las líneas de Nazca?,http://twitter.com/rufone/,http://twitter.com/,http://twitter.com/,http://twitter.com/rufone/status/543760004487340032,es,0,100,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",TEXT,,,isQuestion,,,[],,0,0,,,0,0,,,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,12,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,1600,0,0,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,tw:17213427,,Rufone,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/539958403595243521/SKx0kbIh_normal.png,rufone,,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,12,1600,12,Then the # COP20 only served to fatten caviars and thatgreenpeace cagara Nazca lines?,Then # COP20 served fatten caviars thatgreenpeace cagara Nazca lines?,"[u'then', u'cop20', u'serv', u'fatten', u'caviar', u'thatgreenpeac', u'cagara', u'nazca', u'line']"
498,498,http://twitter.com/rafaelgumucioa/status/543759062546931712,13/12/2014 14:27,13/12/2014 14:27,13/12/2014 14:29,,9 fotos que demuestran que los genios de Greenpeace sí dañaron las líneas de Nazca @uterope utero.pe/2014/12/09/9-f…,,9 fotos que demuestran que los genios de Greenpeace sí dañaron las líneas de Nazca @uterope http://t.co/js3VzdoYJj,http://twitter.com/rafaelgumucioa/,http://twitter.com/,http://twitter.com/,http://twitter.com/rafaelgumucioa/status/543759062546931712,es,0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://utero.pe/2014/12/09/9-fotos-que-demuestran-que-los-genios-de-greenpeace-si-danaron-las-lineas-de-nazca/"",""display_url"":""utero.pe/2014/12/09/9-f…"",""url"":""http://t.co/js3VzdoYJj""}]",,0,0,,,0,0,,,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,32,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,105621,0,0,,,,,,0.0,0.0,tw:150781410,,rafael gumucio,0,DAY,MALE,http://pbs.twimg.com/profile_images/459827587704193024/RGplXoxD_normal.jpeg,rafaelgumucioa,,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,32,105621,32,9 photos that prove themselves geniuses Greenpeace damaged Nazca linesuterope http://t.co/js3VzdoYJj,9 photos prove geniuses Greenpeace damaged Nazca linesuterope http://t.co/js3VzdoYJj,"[u'9', u'photo', u'prove', u'genius', u'greenpeac', u'damag', u'nazca', u'linesuterop', u'httptcojs3vzdoyjj']"
499,499,http://twitter.com/elcomerciocom/status/543755258208342017,13/12/2014 14:12,13/12/2014 14:12,13/12/2014 14:14,,Perú informa a #Unesco por daños de #Greenpeace a líneas de Nazca bit.ly/PeruUnesco pic.twitter.com/VCXQ4P0u7B,,Perú informa a #Unesco por daños de #Greenpeace a líneas de Nazca http://t.co/AE6i8SIK7T http://t.co/VCXQ4P0u7B,http://twitter.com/elcomerciocom/,http://twitter.com/,http://twitter.com/,http://twitter.com/elcomerciocom/status/543755258208342017,es,0,25,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",IMAGE,,,hasImage,,,"[{""expended_url"":""http://twitter.com/elcomerciocom/status/543755258208342017/photo/1"",""display_url"":""pic.twitter.com/VCXQ4P0u7B"",""url"":""http://t.co/VCXQ4P0u7B""},{""expended_url"":""http://bit.ly/PeruUnesco"",""display_url"":""bit.ly/PeruUnesco"",""url"":""http://t.co/AE6i8SIK7T""}]",http://pbs.twimg.com/media/B4vOGjVCMAAh540.jpg,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,16,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,470128,0,0,South America,Ecuador,ec,Pichincha,Quito,-78.5000511085,-0.21498818065000005,tw:14333756,,ElComerciodeEcuador,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/489934001277116416/0I1DkjI6_normal.jpeg,elcomerciocom,,South America,Ecuador,ec,Pichincha,Quito,-78.5000511085,-0.21498818065000005,South America,Ecuador,ec,Pichincha,Quito,-78.5000511085,-0.21498818065000005,16,470128,16,Peru informs #Unesco for damages of #Greenpeace Nazca lines http://t.co/AE6i8SIK7T http://t.co/VCXQ4P0u7B,Peru informs #Unesco damages #Greenpeace Nazca lines http://t.co/AE6i8SIK7T http://t.co/VCXQ4P0u7B,"[u'peru', u'inform', u'unesco', u'damag', u'greenpeac', u'nazca', u'line', u'httptcoae6i8sik7t', u'httptcovcxq4p0u7b']"
500,500,http://twitter.com/gabymenta/status/543755070865956864,13/12/2014 14:11,13/12/2014 14:11,13/12/2014 14:13,,"Perú denuncia a @Greenpeacearg por ""invadir"" una zona protegida en las líneas de Nasca - lanacion.com   ow.ly/FPOFV",,"Perú denuncia a @Greenpeacearg por ""invadir"" una zona protegida en las líneas de Nasca - http://t.co/BqJNdbhpI4   http://t.co/gz3EQAjztq",http://twitter.com/gabymenta/,http://twitter.com/,http://twitter.com/,http://twitter.com/gabymenta/status/543755070865956864,es,0,50,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://lanacion.com"",""display_url"":""lanacion.com"",""url"":""http://t.co/BqJNdbhpI4""},{""expended_url"":""http://ow.ly/FPOFV"",""display_url"":""ow.ly/FPOFV"",""url"":""http://t.co/gz3EQAjztq""}]",,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,2,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,76770,0,0,South America,Argentina,ar,Ciudad de Buenos Aires,Buenos Aires,-58.3975313737,-34.6025016085,tw:15164905,,GAby Menta,0,DAY,FEMALE,http://pbs.twimg.com/profile_images/378800000407598038/50e03a8ee1cb400c2d6b8bd7998b0e49_normal.jpeg,gabymenta,,South America,Argentina,ar,Ciudad de Buenos Aires,Buenos Aires,-58.3975313737,-34.6025016085,South America,Argentina,ar,Ciudad de Buenos Aires,Buenos Aires,-58.3975313737,-34.6025016085,2,76770,2,"Peru denouncesGreenpeacearg to ""invade"" a protected area in the Nasca lines - http://t.co/BqJNdbhpI4 http://t.co/gz3EQAjztq","Peru denouncesGreenpeacearg ""invade"" protected area Nasca lines - http://t.co/BqJNdbhpI4 http://t.co/gz3EQAjztq","[u'peru', u'denouncesgreenpeacearg', u'invad', u'protect', u'area', u'nasca', u'line', u'httptcobqjndbhpi4', u'httptcogz3eqajztq']"
501,501,http://twitter.com/EnlacesBolivia/status/543740985520689152,13/12/2014 13:15,13/12/2014 13:15,13/12/2014 13:17,,"Greenpeace causa daño irreversible a las Líneas de Nazca, Perú indignado ow.ly/FMBZM #Peru pic.twitter.com/J4WP62v4fX",,"Greenpeace causa daño irreversible a las Líneas de Nazca, Perú indignado http://t.co/zj7mUOqlBG #Peru http://t.co/J4WP62v4fX",http://twitter.com/EnlacesBolivia/,http://twitter.com/,http://twitter.com/,http://twitter.com/EnlacesBolivia/status/543740985520689152,es,0,30,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",IMAGE,,,hasImage,,,"[{""expended_url"":""http://twitter.com/EnlacesBolivia/status/543374904486551552/photo/1"",""display_url"":""pic.twitter.com/J4WP62v4fX"",""url"":""http://t.co/J4WP62v4fX""},{""expended_url"":""http://ow.ly/FMBZM"",""display_url"":""ow.ly/FMBZM"",""url"":""http://t.co/zj7mUOqlBG""}]",http://pbs.twimg.com/media/B4p0mG8CcAAals7.jpg,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,3,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,9431,0,0,South America,Bolivia,bo,La Paz,La Paz,-68.1499851905,-16.497973613699994,tw:94334486,,Noticias de Bolivia,0,DAY,MALE,http://pbs.twimg.com/profile_images/1592540918/isotipo_normal.png,EnlacesBolivia,,South America,Bolivia,bo,La Paz,La Paz,-68.1499851905,-16.497973613699994,South America,Bolivia,bo,La Paz,La Paz,-68.1499851905,-16.497973613699994,3,9431,3,"Greenpeace cause irreversible damage to the Nazca Lines, Peru outraged http://t.co/zj7mUOqlBG #Peru http://t.co/J4WP62v4fX","Greenpeace cause irreversible damage Nazca Lines, Peru outraged http://t.co/zj7mUOqlBG #Peru http://t.co/J4WP62v4fX","[u'greenpeac', u'caus', u'irrevers', u'damag', u'nazca', u'line', u'peru', u'outrag', u'httptcozj7muoqlbg', u'peru', u'httptcoj4wp62v4fx']"
502,502,http://twitter.com/Amor_y_Rabia/status/543739138084978688,13/12/2014 13:08,13/12/2014 13:08,13/12/2014 13:10,,Perú: Denuncian que Greenpeace dañó las Lineas de Nazca para hacer propaganda diariocorreo.pe/edicion/ica/as… pic.twitter.com/ktT58Ei0bU,,Perú: Denuncian que Greenpeace dañó las Lineas de Nazca para hacer propaganda http://t.co/GzFpL4dh3Y http://t.co/ktT58Ei0bU,http://twitter.com/Amor_y_Rabia/,http://twitter.com/,http://twitter.com/,http://twitter.com/Amor_y_Rabia/status/543739138084978688,es,0,41,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",IMAGE,,,hasImage,,,"[{""expended_url"":""http://twitter.com/Amor_y_Rabia/status/543739138084978688/photo/1"",""display_url"":""pic.twitter.com/ktT58Ei0bU"",""url"":""http://t.co/ktT58Ei0bU""},{""expended_url"":""http://diariocorreo.pe/edicion/ica/asociacion-maria-reiche-denuncia-que-greenpeace-dano-lineas-de-nasca-549980/"",""display_url"":""diariocorreo.pe/edicion/ica/as…"",""url"":""http://t.co/GzFpL4dh3Y""}]",http://pbs.twimg.com/media/B4u_3SgIUAAd052.jpg,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,12,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,462,0,0,Europe,Spain,es,Castilla y León,Valladolid,-4.75003076315,41.650001646999996,tw:1454728183,,Revista Amor y Rabia,0,DAY,MALE,http://pbs.twimg.com/profile_images/473409442591936513/VeOb4xpJ_normal.jpeg,Amor_y_Rabia,,Europe,Spain,es,Castilla y León,Valladolid,-4.75003076315,41.650001646999996,Europe,Spain,es,Castilla y León,Valladolid,-4.75003076315,41.650001646999996,12,462,12,Peru: Greenpeace denounced that damaged the Nazca Lines for propaganda http://t.co/GzFpL4dh3Y http://t.co/ktT58Ei0bU,Peru: Greenpeace denounced damaged Nazca Lines propaganda http://t.co/GzFpL4dh3Y http://t.co/ktT58Ei0bU,"[u'peru', u'greenpeac', u'denounc', u'damag', u'nazca', u'line', u'propaganda', u'httptcogzfpl4dh3i', u'httptcoktt58ei0bu']"
503,503,http://twitter.com/infobaeamerica/status/543736885076819968,13/12/2014 12:59,13/12/2014 12:59,13/12/2014 13:01,,Militantes de Greenpeace no irán a la cárcel por los daños en Nasca infobae.com/c1614925,,Militantes de Greenpeace no irán a la cárcel por los daños en Nasca http://t.co/an9RS9B717,http://twitter.com/infobaeamerica/,http://twitter.com/,http://twitter.com/,http://twitter.com/infobaeamerica/status/543736885076819968,es,0,100,0,5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://www.infobae.com/c1614925"",""display_url"":""infobae.com/c1614925"",""url"":""http://t.co/an9RS9B717""}]",,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,7,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,393615,0,0,,,,,,0.0,0.0,tw:7827962,,Infobae América,0,DAY,FEMALE,http://pbs.twimg.com/profile_images/2737390972/e8de40510e1834ef756448e9ed50bdc8_normal.png,infobaeamerica,,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,7,393615,7,Greenpeace activists will not go to jail for damages in Nasca http://t.co/an9RS9B717,Greenpeace activists go jail damages Nasca http://t.co/an9RS9B717,"[u'greenpeac', u'activist', u'go', u'jail', u'damag', u'nasca', u'httptcoan9rs9b717']"
504,504,http://twitter.com/eduardomackenz1/status/543735067437461504,13/12/2014 12:52,13/12/2014 12:51,13/12/2014 12:54,,Perú informó a UNESCO el daño causado por Greenpeace a las líneas de Nasca ln.is/tinyurl.com/3D… via @elespectador,,Perú informó a UNESCO el daño causado por Greenpeace a las líneas de Nasca http://t.co/OIFvTJ2HUP via @elespectador,http://twitter.com/eduardomackenz1/,http://twitter.com/,http://twitter.com/,http://twitter.com/eduardomackenz1/status/543735067437461504,es,0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://ln.is/tinyurl.com/3DjrM"",""display_url"":""ln.is/tinyurl.com/3D…"",""url"":""http://t.co/OIFvTJ2HUP""}]",,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,4,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,1616,0,0,Europe,France,fr,Île-de-France,Paris,2.33333532574,48.8666929312,tw:2423412582,,Eduardo Mackenzie,0,DAY,MALE,http://pbs.twimg.com/profile_images/451280972164526080/6f0fgWiJ_normal.jpeg,eduardomackenz1,,Europe,France,fr,Île-de-France,Paris,2.33333532574,48.8666929312,Europe,France,fr,Île-de-France,Paris,2.33333532574,48.8666929312,4,1616,4,Peru informed UNESCO damage caused by Greenpeace to the Nasca lines http://t.co/OIFvTJ2HUP viaelespectador,Peru informed UNESCO damage caused Greenpeace Nasca lines http://t.co/OIFvTJ2HUP viaelespectador,"[u'peru', u'inform', u'unesco', u'damag', u'caus', u'greenpeac', u'nasca', u'line', u'httptcooifvtj2hup', u'viaelespectador']"
505,505,http://twitter.com/PeruNews/status/543727724754649088,13/12/2014 12:22,13/12/2014 12:22,13/12/2014 12:25,,Greenpeace: Las Líneas de Nasca y otros ataques contra patrimonio del Perú #PeruNews perunews.info /pv dld.bz/d3NTU,,Greenpeace: Las Líneas de Nasca y otros ataques contra patrimonio del Perú #PeruNews http://t.co/BlPKQ7wEWW /pv http://t.co/aMNeyZpxPK,http://twitter.com/PeruNews/,http://twitter.com/,http://twitter.com/,http://twitter.com/PeruNews/status/543727724754649088,es,0,31,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://perunews.info"",""display_url"":""perunews.info"",""url"":""http://t.co/BlPKQ7wEWW""},{""expended_url"":""http://dld.bz/d3NTU"",""display_url"":""dld.bz/d3NTU"",""url"":""http://t.co/aMNeyZpxPK""}]",,0,0,,,0,0,,,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,6,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,131608,0,0,,,,,,0.0,0.0,tw:75684101,,Perú News ,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/3729342997/467f36e9fbeef7752ca9391cf573eb46_normal.jpeg,PeruNews,,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,6,131608,6,Greenpeace: The Nasca Lines and other attacks heritage of Peru #PeruNews http://t.co/BlPKQ7wEWW / pv http://t.co/aMNeyZpxPK,Greenpeace: The Nasca Lines attacks heritage Peru #PeruNews http://t.co/BlPKQ7wEWW / pv http://t.co/aMNeyZpxPK,"[u'greenpeac', u'the', u'nasca', u'line', u'attack', u'heritag', u'peru', u'perunew', u'httptcoblpkq7weww', u'pv', u'httptcoamneyzpxpk']"
506,506,http://twitter.com/NoticiasRCN/status/543706941273288704,13/12/2014 11:00,13/12/2014 11:00,13/12/2014 11:02,,Greenpeace responde por activistas que habrían causado daños en Nazca. bit.ly/1zI3f1f,,Greenpeace responde por activistas que habrían causado daños en Nazca. http://t.co/vAMb4Y1R12,http://twitter.com/NoticiasRCN/,http://twitter.com/,http://twitter.com/,http://twitter.com/NoticiasRCN/status/543706941273288704,es,0,67,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://bit.ly/1zI3f1f"",""display_url"":""bit.ly/1zI3f1f"",""url"":""http://t.co/vAMb4Y1R12""}]",,0,0,,,0,0,,,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,3,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,4574879,0,0,South America,Colombia,co,Bogota,Bogota,-74.08334395520001,4.59642356253,tw:35013719,,Noticias RCN,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/523249823068061696/Jz0WrkQP_normal.png,NoticiasRCN,,South America,Colombia,co,Bogota,Bogota,-74.08334395520001,4.59642356253,South America,Colombia,co,Bogota,Bogota,-74.08334395520001,4.59642356253,3,4574879,3,Greenpeace activists responsible for having caused damage to Nazca. http://t.co/vAMb4Y1R12,Greenpeace activists responsible caused damage Nazca. http://t.co/vAMb4Y1R12,"[u'greenpeac', u'activist', u'respons', u'caus', u'damag', u'nazca', u'httptcovamb4y1r12']"
507,507,http://twitter.com/rubensanchezgo/status/543702894307201024,13/12/2014 10:44,13/12/2014 10:44,13/12/2014 10:46,,1ER JUZG. PREPARATORIO NASCA DESESTIMA ORDEN DE PRISIÓN PREVENTIVA contra #Greenpeace q dañaron lineas del colibrí. exitosadiario.pe,,1ER JUZG. PREPARATORIO NASCA DESESTIMA ORDEN DE PRISIÓN PREVENTIVA contra #Greenpeace q dañaron lineas del colibrí. http://t.co/PkhtUNJRFe,http://twitter.com/rubensanchezgo/,http://twitter.com/,http://twitter.com/,http://twitter.com/rubensanchezgo/status/543702894307201024,es,0,63,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://www.exitosadiario.pe"",""display_url"":""exitosadiario.pe"",""url"":""http://t.co/PkhtUNJRFe""}]",,0,0,,,0,0,,,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,2,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,886,0,0,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,tw:87380918,,ruben sanchez,0,DAY,MALE,http://pbs.twimg.com/profile_images/1287424963/RUBEN_SG_normal.jpg,rubensanchezgo,,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,2,886,2,1ST Juzg. NASCA PREPARATORY ORDER OF PRISON PREVENTIVE DISMISSES against #Greenpeace q Hummingbird damaged lines. http://t.co/PkhtUNJRFe,1ST Juzg. NASCA PREPARATORY ORDER OF PRISON PREVENTIVE DISMISSES #Greenpeace q Hummingbird damaged lines. http://t.co/PkhtUNJRFe,"[u'1st', u'juzg', u'nasca', u'preparatori', u'order', u'of', u'prison', u'prevent', u'dismiss', u'greenpeac', u'q', u'hummingbird', u'damag', u'line', u'httptcopkhtunjrf']"
508,508,http://twitter.com/rubensanchezgo/status/543702292604944384,13/12/2014 10:41,13/12/2014 10:41,13/12/2014 10:43,,VERGÜENZA JUDICIAL. 1ER JUZGADO PREPARATORIO DE NASCA DESESTIMA ORDEN DE PRISIÓN PREVENTIVA contra Greenpeace q dañaron lineas del colibrí.,,VERGÜENZA JUDICIAL. 1ER JUZGADO PREPARATORIO DE NASCA DESESTIMA ORDEN DE PRISIÓN PREVENTIVA contra Greenpeace q dañaron lineas del colibrí.,http://twitter.com/rubensanchezgo/,http://twitter.com/,http://twitter.com/,http://twitter.com/rubensanchezgo/status/543702292604944384,es,0,100,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",TEXT,,,,,,[],,0,0,,,0,0,,,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,2,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,886,0,0,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,tw:87380918,,ruben sanchez,0,DAY,MALE,http://pbs.twimg.com/profile_images/1287424963/RUBEN_SG_normal.jpg,rubensanchezgo,,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,2,886,2,SHAME JUDICIAL. 1ST COURT DISMISSES NASCA PREPARATORY ORDER OF PRISON PREVENTIVE against Greenpeace q Hummingbird damaged lines.,SHAME JUDICIAL. 1ST COURT DISMISSES NASCA PREPARATORY ORDER OF PRISON PREVENTIVE Greenpeace q Hummingbird damaged lines.,"[u'shame', u'judici', u'1st', u'court', u'dismiss', u'nasca', u'preparatori', u'order', u'of', u'prison', u'prevent', u'greenpeac', u'q', u'hummingbird', u'damag', u'line']"
